jobs 50
stage 8
machines 1 1 2 5 4 5 4 4 
*Pro_req*
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1 1 2 1 1 1 1 1 1 1 1 2 2 1 1 1 1 2 2 1 2 1 2 2 1 2 2 1 1 2 1 1 2 1 1 1 2 1 2 2 1 2 2 2 1 2 2 2 2 1 
3 2 5 3 4 5 5 2 5 4 2 3 3 4 2 4 3 3 2 1 3 3 3 1 4 3 5 4 4 1 2 4 1 1 2 5 4 3 1 2 2 1 3 4 2 5 1 3 3 5 
1 1 4 1 1 4 1 2 2 3 1 1 3 4 4 2 3 1 2 2 2 2 1 2 1 2 2 1 1 2 3 2 1 4 2 1 4 3 2 4 3 1 3 3 3 4 4 4 3 2 
2 4 3 1 5 1 5 5 4 5 4 1 4 1 1 1 3 3 1 5 4 4 5 4 5 1 3 3 5 4 3 1 3 3 2 1 3 2 4 3 4 5 3 1 1 5 1 4 4 1 
1 1 4 4 4 1 4 1 2 2 3 1 3 1 3 2 3 4 4 2 4 4 1 3 3 1 2 4 4 4 1 4 2 4 4 3 3 3 1 2 3 3 1 3 3 1 3 3 4 4 
3 1 1 1 1 2 4 3 3 4 4 4 2 1 1 1 2 3 4 3 3 3 1 1 3 4 4 3 1 4 3 1 2 2 1 2 3 2 1 2 2 3 2 2 2 3 4 2 1 3 
*Pro_time*
82 86 40 74 10 64 21 50 16 60 44 4 69 48 30 48 91 56 93 90 89 43 85 41 63 95 55 11 66 7 80 56 39 15 15 1 2 13 41 13 91 91 84 7 63 86 43 14 21 8 
61 16 15 6 27 73 67 66 25 29 99 59 42 99 38 43 23 14 78 23 47 98 60 31 18 30 52 76 41 89 13 54 24 82 27 43 21 68 43 79 98 42 56 24 73 17 70 60 81 45 
29 30 64 2 10 86 84 97 97 61 59 68 4 34 75 32 88 58 11 7 31 20 96 40 51 41 37 99 17 7 29 61 36 23 76 21 2 40 26 63 48 64 21 67 13 72 64 40 10 12 
33 36 25 78 16 24 86 11 79 8 70 40 56 35 94 74 25 58 100 38 87 15 31 95 46 31 27 56 80 64 94 83 67 99 56 12 52 50 27 28 100 57 52 49 11 34 65 30 54 27 
59 71 5 95 31 31 11 82 4 34 18 83 42 22 15 100 19 5 21 23 43 42 21 40 43 52 6 18 9 64 34 23 92 55 84 13 46 63 3 16 19 42 57 22 28 98 69 89 66 45 
12 9 11 41 17 8 59 80 13 11 97 86 85 56 49 96 16 42 61 70 25 91 52 8 34 67 91 51 22 50 27 58 88 80 78 92 28 51 16 81 22 67 91 82 83 22 91 20 80 77 
42 97 17 11 26 85 77 23 37 64 48 36 13 37 6 27 71 37 58 1 42 39 42 47 53 19 7 58 53 33 2 39 32 38 69 1 27 100 36 53 60 16 6 65 58 55 78 27 93 89 
72 94 92 40 37 25 66 44 19 42 74 75 25 18 52 1 45 13 48 56 9 49 43 76 36 38 82 71 47 26 34 37 55 28 6 11 71 100 20 69 81 96 68 61 26 68 20 24 29 68 
