jobs 100
stage 8
machines 5 5 5 5 5 5 5 5 
*Pro_req*
3 4 1 2 3 5 4 5 1 1 4 1 2 4 5 2 3 2 3 1 1 3 3 3 1 1 1 2 4 5 5 2 2 1 2 3 2 5 3 1 3 4 2 3 4 2 3 3 1 5 3 1 1 4 4 4 2 1 3 5 2 2 4 4 3 1 3 5 3 1 5 4 5 5 5 3 5 4 3 3 3 2 1 5 5 3 2 3 5 2 1 1 2 1 2 3 4 5 5 1 
1 1 3 2 3 4 1 5 4 2 3 1 2 5 3 2 3 2 2 2 3 3 2 5 1 5 4 2 3 5 1 1 1 1 1 4 3 1 1 3 1 1 1 3 5 3 3 1 4 3 4 3 5 4 4 1 5 1 4 2 1 3 5 2 4 2 2 4 1 5 4 2 4 5 4 3 1 1 3 3 5 1 5 4 1 1 2 3 1 1 4 3 4 4 5 2 1 3 2 5 
1 3 3 4 4 5 1 5 4 3 2 4 1 1 2 1 3 5 5 5 1 4 1 5 3 5 2 3 2 4 4 2 5 4 1 5 4 3 2 5 2 2 4 1 4 3 2 5 2 2 4 1 1 3 5 3 4 5 1 5 2 4 1 5 3 4 3 2 5 5 3 3 1 4 5 1 4 2 2 5 5 5 2 1 1 1 4 5 5 2 5 3 3 2 5 1 3 2 4 5 
5 5 3 2 1 1 1 2 2 1 1 2 4 1 2 1 5 4 5 1 5 2 2 3 4 3 3 2 4 5 5 4 2 4 4 5 5 3 1 3 4 1 2 2 5 4 1 3 5 2 3 3 3 3 4 4 2 3 1 4 5 1 5 3 1 3 3 3 4 5 2 3 3 5 4 3 2 1 5 1 1 2 4 1 2 2 4 3 3 5 2 2 3 5 3 2 1 2 1 1 
4 4 2 5 5 4 1 5 3 2 3 2 1 5 3 2 1 5 3 3 5 2 4 2 5 5 5 5 3 2 1 4 5 3 1 2 4 4 3 1 5 1 2 1 2 3 2 2 4 1 3 3 4 5 5 3 4 3 4 1 4 4 2 5 5 5 3 1 2 2 5 3 4 3 3 5 3 5 3 5 1 5 1 1 1 2 2 3 5 1 2 5 3 3 1 3 2 4 4 2 
1 4 1 5 2 3 5 4 5 3 4 2 2 1 3 4 1 2 2 5 1 2 4 3 4 3 1 1 5 2 5 3 3 2 2 3 2 1 5 5 4 1 4 3 4 2 1 1 3 4 4 3 3 1 3 5 4 3 5 4 4 3 1 4 5 4 5 2 1 1 5 3 5 4 4 2 5 3 4 5 5 4 1 4 1 5 1 5 2 2 3 1 1 1 1 4 2 2 5 4 
1 1 5 1 4 2 1 5 5 5 4 2 1 1 5 5 5 1 2 4 1 1 4 1 2 2 2 2 1 3 3 4 3 3 1 1 1 2 4 3 4 2 4 5 1 5 5 2 5 3 4 2 3 2 3 3 4 4 4 2 5 4 2 2 2 3 2 5 4 2 1 2 3 2 2 1 2 2 5 1 2 5 1 3 5 2 2 3 3 1 4 3 4 4 1 5 4 3 1 2 
2 2 5 5 1 1 5 5 4 5 5 4 2 2 4 5 1 1 3 4 3 3 3 1 3 1 4 5 1 4 4 2 4 2 1 4 4 3 3 2 3 5 4 2 1 2 5 1 1 4 2 5 3 3 5 3 5 4 3 1 4 2 2 4 1 3 5 4 5 3 1 5 3 5 4 3 3 4 5 3 5 3 1 4 2 5 3 4 3 5 1 3 1 4 5 5 1 4 3 3 
*Pro_time*
11 24 58 19 90 53 92 95 85 64 34 80 82 78 19 86 21 58 68 57 20 73 95 59 57 42 35 13 61 21 73 36 52 56 83 88 79 67 95 8 100 98 69 19 33 51 60 5 93 13 83 92 4 16 76 71 81 41 61 71 50 7 5 70 72 49 24 35 49 32 59 50 76 94 15 40 53 93 63 45 37 72 29 5 85 7 80 63 43 93 15 40 51 55 52 17 38 13 89 47 
