jobs 100
stage 8
machines 5 5 5 5 5 5 5 5 
*Pro_req*
1 2 5 5 3 2 5 1 2 5 4 2 1 2 5 5 4 3 3 5 3 2 3 1 3 5 1 1 3 3 2 4 5 2 4 1 1 4 3 5 2 1 4 1 3 2 3 5 4 5 1 2 3 4 1 1 3 2 4 3 5 3 5 3 2 2 3 1 2 2 3 2 4 3 4 5 2 2 1 5 5 5 4 5 2 3 5 1 1 5 1 4 2 3 4 2 2 4 4 2 
1 2 1 3 1 5 2 2 5 4 3 3 4 1 2 3 1 4 2 3 1 5 2 1 1 2 5 5 1 1 3 3 1 4 1 5 2 1 4 5 2 4 1 4 1 2 1 3 5 4 2 4 1 2 4 4 1 3 3 5 4 5 5 1 3 1 4 5 2 4 2 2 5 4 2 4 5 5 1 2 3 5 2 4 4 4 2 1 1 2 2 2 1 3 4 3 2 4 1 4 
1 5 1 2 1 3 5 4 2 4 3 1 2 2 3 1 5 5 1 4 1 5 1 1 2 1 5 3 5 1 1 4 2 2 1 4 2 4 2 2 2 4 5 3 1 5 1 2 1 5 1 3 3 1 3 2 5 2 2 4 3 5 5 1 5 3 2 2 1 4 1 1 3 5 2 3 4 5 1 4 1 3 4 5 3 3 2 2 5 1 3 2 5 5 1 1 1 4 2 5 
2 3 4 5 5 1 2 1 3 2 4 3 1 4 5 4 5 3 2 3 3 3 1 2 5 5 2 4 2 5 1 2 5 1 2 1 4 1 3 2 2 3 4 2 5 3 1 5 5 2 4 3 2 1 3 3 4 2 1 4 5 2 2 1 2 1 1 3 1 4 2 1 1 5 2 3 4 3 2 3 3 1 4 3 2 5 5 1 3 1 1 1 3 2 1 5 2 1 2 3 
4 5 2 1 2 4 5 5 5 2 1 4 1 3 5 3 1 4 4 2 4 2 2 1 5 4 5 5 5 5 1 1 3 4 5 1 2 1 1 2 3 2 2 2 4 2 3 5 2 5 4 2 5 1 5 1 4 1 3 5 5 5 1 2 3 2 5 4 2 5 5 4 4 5 4 2 1 4 1 4 4 3 5 5 5 1 1 5 2 2 4 2 5 1 1 1 1 3 5 4 
2 1 5 1 4 2 2 5 2 2 1 5 5 4 3 3 4 5 3 2 2 2 3 3 1 4 2 5 1 4 2 3 2 2 2 3 2 1 3 4 5 5 5 3 2 3 1 2 1 5 1 4 4 5 1 4 1 5 5 1 1 4 5 4 1 4 3 5 2 1 3 1 2 5 2 1 3 2 5 1 4 3 4 4 1 2 1 1 2 3 2 3 3 5 3 4 1 1 3 3 
3 4 1 3 4 1 3 1 3 2 5 1 1 2 5 3 1 1 4 4 2 4 3 3 3 1 1 2 5 4 1 5 3 2 2 2 1 3 5 1 4 1 1 4 2 4 2 5 1 5 5 4 3 2 1 4 4 1 4 5 3 2 5 4 5 5 4 1 1 3 5 3 1 1 4 3 1 3 1 3 3 3 4 1 2 1 4 3 4 1 5 2 3 1 1 1 5 5 5 2 
1 3 1 3 4 3 3 5 4 4 3 1 5 4 5 4 5 4 3 5 1 5 5 3 4 2 2 5 3 5 4 4 4 5 5 5 5 4 3 4 3 3 3 5 2 1 2 2 2 2 2 2 2 5 4 1 4 2 3 1 5 3 2 5 4 3 4 4 3 5 3 1 3 3 1 3 2 5 5 4 2 5 1 1 4 1 2 4 2 4 2 4 5 1 4 1 4 5 1 4 
*Pro_time*
4 84 56 67 87 39 4 97 70 92 30 43 33 58 28 9 69 44 85 50 56 45 34 66 17 1 28 57 42 91 43 47 8 11 74 47 4 78 70 55 9 89 54 1 90 82 19 92 59 97 19 53 70 98 84 78 89 48 9 28 7 20 45 75 38 14 33 81 38 28 65 74 67 8 24 90 28 6 92 74 61 69 89 87 31 33 67 99 31 52 21 6 12 10 36 61 88 71 35 26 
16 70 67 70 32 68 54 16 29 66 45 69 92 45 7 45 91 98 57 98 18 58 38 53 24 49 9 57 8 83 50 5 67 33 62 84 34 86 16 20 34 75 61 93 60 42 81 83 86 55 62 95 88 46 29 99 33 59 44 81 66 25 58 30 62 57 99 87 14 16 72 20 20 50 93 33 32 61 54 63 48 48 88 95 100 34 69 37 35 21 99 79 25 50 27 20 18 53 45 9 
