jobs 100
stage 8
machines 1 5 1 1 5 5 1 5 
*Pro_req*
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
5 1 1 4 2 2 5 5 2 1 2 3 3 3 3 5 4 2 1 2 1 1 1 5 4 5 3 5 5 5 5 1 1 2 2 2 2 2 4 1 5 4 3 5 5 5 3 3 2 2 1 3 2 4 2 1 5 5 4 1 3 5 4 3 3 5 2 1 3 4 1 5 5 1 5 4 4 3 4 1 1 2 3 4 5 3 5 5 1 3 4 5 5 1 5 1 3 5 5 1 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1 1 5 3 5 4 4 3 5 4 2 2 4 5 2 4 5 2 2 4 3 3 2 3 4 5 4 3 4 5 4 2 4 5 3 1 2 1 2 3 3 4 3 2 3 1 3 2 5 2 5 2 3 2 1 1 2 1 1 5 4 1 2 5 2 1 4 1 2 4 2 5 3 5 1 4 2 3 2 1 2 3 3 4 4 1 5 2 2 1 1 1 1 2 4 4 2 4 3 5 
5 3 5 2 2 4 3 5 1 1 3 4 4 3 4 4 3 1 2 5 2 1 2 4 4 3 2 1 4 3 5 2 3 5 2 3 4 1 1 1 2 2 1 4 4 3 2 2 2 1 3 3 4 5 2 1 4 4 1 3 2 4 5 4 2 3 1 1 5 4 1 2 5 4 3 2 3 5 1 4 5 3 5 3 4 5 5 4 5 3 3 5 3 2 1 4 1 5 1 2 
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
3 5 1 1 1 2 3 5 3 2 4 5 1 3 1 2 1 4 3 4 3 3 2 5 2 3 3 3 1 5 1 1 5 1 5 3 1 5 5 3 3 4 5 2 3 2 3 2 2 3 1 2 1 5 3 5 1 3 3 3 5 5 5 5 4 5 4 2 1 5 3 2 3 4 4 1 4 5 4 2 5 1 4 4 4 3 1 5 4 1 2 1 2 3 5 5 4 3 4 2 
*Pro_time*
79 67 8 3 68 94 75 36 93 34 18 99 18 21 25 33 73 95 25 41 28 7 28 98 96 42 48 66 94 64 66 89 50 93 44 11 24 23 98 57 24 25 63 22 89 84 64 84 44 34 93 41 67 97 2 33 52 100 50 74 96 70 89 7 88 44 2 79 34 73 19 34 48 70 15 61 51 74 15 20 48 30 54 6 81 68 73 87 67 96 3 88 34 53 1 53 22 7 22 83 
6 9 41 73 11 99 93 27 76 42 35 60 97 1 57 4 21 3 99 17 50 28 56 75 19 66 71 49 79 19 68 42 49 34 40 59 59 62 76 21 1 80 77 97 70 44 65 33 38 52 44 98 61 26 81 43 93 54 36 8 67 43 63 93 32 66 56 55 87 29 85 59 88 97 62 73 2 24 34 72 57 8 43 28 95 6 13 14 36 52 12 23 48 81 86 27 31 46 33 9 
16 87 92 58 74 87 16 39 48 61 20 98 77 20 6 21 35 15 49 52 75 43 43 74 21 11 92 53 7 22 14 57 92 46 70 98 3 91 94 38 67 61 70 39 12 48 39 69 34 62 64 80 11 14 73 2 51 81 46 74 47 79 21 67 29 68 88 32 95 78 62 5 96 4 77 54 72 4 20 56 13 75 22 82 84 60 61 23 98 65 71 20 100 44 58 80 12 56 31 62 
40 27 58 31 99 43 4 60 99 65 74 76 16 71 54 97 91 50 40 84 36 51 81 78 4 74 69 32 47 62 42 62 63 75 22 30 10 32 29 86 11 1 71 46 68 90 94 36 6 90 66 88 23 84 59 23 14 61 88 2 25 10 94 7 89 61 38 3 21 1 61 75 29 60 12 79 33 55 45 21 52 84 64 91 78 87 77 77 29 1 22 94 67 68 35 8 16 17 67 27 
91 22 50 71 24 69 43 33 44 91 45 69 33 81 51 70 51 48 91 7 56 42 97 21 39 14 79 50 37 61 81 32 61 25 12 14 55 28 81 49 38 1 16 96 35 45 94 26 82 97 63 49 67 60 79 20 69 19 64 46 56 5 78 76 30 24 12 80 59 16 35 25 15 75 24 60 46 39 89 50 19 48 64 88 94 24 56 99 70 73 94 59 89 70 79 46 83 98 3 37 
