jobs 100
stage 5
machines 1 2 3 4 3 
*Pro_req*
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
2 2 1 1 2 2 2 2 2 1 1 2 1 1 1 2 1 1 1 2 1 2 1 2 1 1 2 1 2 2 2 1 1 1 1 2 1 1 2 2 2 1 1 2 1 2 2 1 2 2 2 1 2 2 1 2 2 1 1 1 1 1 2 1 1 1 2 2 1 2 1 1 1 2 1 1 2 1 2 2 2 2 2 2 1 1 2 1 2 2 2 2 2 2 2 1 1 1 2 2 
3 1 1 3 2 1 2 2 2 2 2 2 3 2 3 1 3 1 2 2 1 3 3 2 1 1 2 3 2 3 2 1 1 2 1 3 3 2 2 1 3 3 3 2 3 3 1 2 3 1 2 3 1 2 1 1 3 3 2 3 1 2 2 3 1 2 2 2 1 2 1 1 2 2 1 3 1 3 2 2 3 1 2 3 1 2 2 1 1 3 1 2 2 1 3 1 3 1 3 3 
1 2 4 3 2 1 4 3 2 2 3 2 1 1 3 1 1 2 1 4 4 1 3 2 2 4 4 2 3 3 2 4 3 4 3 4 2 1 4 3 4 1 4 2 3 4 4 2 1 3 3 1 3 1 4 2 1 1 2 2 4 1 4 4 4 3 3 1 4 3 1 3 4 2 1 4 2 3 1 4 3 3 2 4 3 4 2 2 2 3 4 1 1 1 1 3 1 3 2 4 
2 1 1 2 3 2 1 3 3 1 1 1 3 2 3 1 2 3 2 2 3 3 2 3 3 1 1 1 1 1 2 3 2 2 1 2 2 2 3 2 3 3 3 1 3 2 1 2 2 1 2 2 1 2 2 3 3 2 3 1 3 1 3 3 3 1 3 3 3 1 2 3 2 3 1 2 2 2 3 1 1 1 1 3 3 3 1 2 2 1 3 1 1 2 2 1 1 1 3 1 
*Pro_time*
61 89 66 29 11 12 66 29 61 3 80 45 4 31 38 14 65 77 90 47 62 59 96 13 66 37 87 40 14 70 63 99 63 97 40 19 89 49 78 23 52 92 11 84 53 42 54 91 28 38 33 77 63 51 25 69 68 27 55 25 94 40 62 91 80 89 45 18 12 96 23 52 18 61 51 94 47 59 77 50 41 63 15 1 19 42 17 28 33 30 27 41 49 7 8 25 59 73 38 48 
77 8 84 92 56 37 88 76 100 49 78 20 31 33 45 19 98 70 20 3 90 37 60 31 56 78 5 10 67 82 100 22 19 10 12 82 50 85 75 18 18 84 30 33 4 47 28 12 71 90 22 98 36 11 35 17 25 53 20 75 74 9 78 36 46 95 2 7 37 38 95 45 17 44 44 61 20 70 99 47 61 84 73 31 7 80 18 38 38 83 30 93 80 84 8 18 13 26 91 86 
25 17 39 35 10 33 44 43 60 63 16 47 43 85 95 29 25 92 25 60 37 55 70 72 19 65 6 94 96 46 81 26 32 52 7 75 39 15 41 11 61 91 57 74 37 49 10 73 19 86 1 26 54 14 14 2 94 51 37 94 23 46 80 18 55 58 69 4 32 55 3 11 63 95 46 62 4 33 50 50 53 48 3 28 29 81 46 1 66 89 13 56 6 73 96 69 25 70 13 42 
79 42 97 49 68 36 47 56 74 68 94 86 6 89 34 14 72 75 81 84 24 60 5 22 3 34 57 21 79 44 1 19 56 34 57 20 64 10 64 45 20 58 44 54 20 30 66 20 19 76 34 62 4 12 75 78 47 50 6 21 50 25 60 18 67 54 13 2 26 69 21 22 91 72 68 77 82 80 56 25 48 81 36 39 92 14 33 8 58 35 78 34 72 98 73 88 37 48 12 73 
85 44 84 27 9 63 58 55 22 87 2 72 3 82 23 62 78 79 48 31 93 44 49 75 83 84 5 8 41 70 30 13 39 29 88 6 81 73 65 21 49 88 1 33 45 100 65 87 31 2 22 17 4 21 31 7 55 83 32 80 58 67 17 68 41 100 53 49 22 80 37 92 21 5 7 12 27 18 95 39 31 11 69 79 68 47 22 23 5 60 35 95 74 15 8 70 47 51 95 33 
