jobs 100
stage 5
machines 3 2 3 5 4 
*Pro_req*
3 1 1 1 2 2 2 3 3 3 3 3 1 3 2 3 3 3 1 3 3 2 2 1 3 3 2 1 3 3 3 2 3 3 1 1 2 2 2 1 2 2 1 2 3 3 1 2 1 1 1 2 3 1 2 1 1 1 3 1 1 1 1 3 1 3 3 2 3 2 2 1 2 3 3 2 1 1 1 2 3 2 1 3 3 2 1 1 3 2 2 2 3 2 2 3 3 3 2 3 
1 2 2 1 2 2 2 1 1 1 1 2 1 2 2 2 2 1 2 1 2 2 1 2 2 1 1 1 2 1 1 1 2 1 1 1 1 2 2 1 2 2 1 1 2 2 1 1 2 2 1 1 2 1 2 1 1 1 2 2 1 2 2 1 2 1 1 2 2 2 1 2 2 1 1 1 1 1 1 1 2 1 2 1 2 1 1 2 2 2 1 2 1 2 1 1 1 2 1 1 
3 3 3 2 1 1 1 2 2 1 3 3 2 1 1 3 2 3 3 3 1 2 2 2 1 1 2 2 1 3 1 3 1 1 2 2 3 2 2 1 3 2 2 2 3 3 2 1 2 3 2 1 1 1 1 2 2 2 1 2 2 1 2 3 2 2 1 2 3 1 3 3 2 3 1 2 2 1 1 3 2 1 3 3 2 1 3 3 1 1 2 1 2 2 2 1 2 1 1 3 
1 2 2 3 3 1 1 4 4 4 2 5 2 3 3 5 1 3 5 3 1 2 1 1 2 5 5 5 1 2 1 2 2 1 3 2 1 5 2 1 4 3 5 5 4 3 3 2 3 5 4 3 3 2 4 1 2 4 1 4 1 3 4 4 3 4 3 1 4 4 4 3 1 4 4 1 3 5 3 2 5 2 1 3 5 2 1 1 5 5 3 1 4 4 5 5 3 1 2 2 
4 4 1 4 1 2 3 4 3 3 1 2 3 4 4 2 2 1 3 2 3 1 1 4 4 4 1 4 4 1 2 1 3 1 1 2 1 1 2 4 3 1 3 1 3 3 3 4 4 2 2 1 2 4 3 4 4 3 1 3 2 3 1 3 3 1 1 2 2 1 1 3 3 2 1 1 4 1 3 3 3 2 4 3 3 4 1 4 1 2 3 1 4 3 3 4 4 1 4 3 
*Pro_time*
29 44 94 4 46 62 70 42 75 60 88 4 59 90 17 53 81 80 97 6 61 43 29 13 71 27 70 46 31 13 76 24 87 53 27 80 98 44 4 31 5 96 79 43 59 97 75 72 23 39 39 86 25 36 33 67 57 58 56 60 42 25 90 28 73 79 1 72 75 57 71 53 50 29 82 25 88 8 74 3 54 49 92 16 39 12 43 29 85 27 12 85 48 54 83 6 55 26 67 24 
5 68 81 7 27 10 55 50 33 70 61 82 23 6 58 13 21 61 36 28 96 35 75 78 10 96 90 58 17 73 69 27 65 6 34 43 34 1 6 36 30 55 99 92 15 59 13 52 93 92 10 51 2 100 36 83 5 98 50 52 12 1 71 91 94 19 13 56 2 6 49 16 90 68 33 90 96 61 35 39 61 82 60 11 34 38 75 67 46 94 63 21 32 63 2 64 3 90 82 82 
48 17 34 22 50 39 29 27 33 46 5 82 80 72 62 74 2 10 5 49 66 62 81 39 96 6 4 18 6 12 67 61 99 19 66 88 13 72 85 44 58 29 21 77 96 20 20 86 28 19 61 67 38 16 95 73 58 97 11 65 12 90 68 41 20 38 7 42 57 22 66 73 43 20 79 97 12 13 20 90 15 33 65 90 58 86 59 43 95 41 1 79 43 51 29 3 41 58 29 47 
89 52 39 72 39 36 87 58 46 69 71 52 36 8 99 86 60 10 30 75 51 51 71 45 20 13 70 70 66 48 59 4 3 49 90 64 10 35 69 92 36 59 23 60 27 33 59 23 17 17 82 19 9 20 54 50 91 57 12 81 74 5 68 93 56 94 50 15 15 66 99 43 58 79 49 25 49 19 73 47 11 9 67 47 70 61 14 74 18 58 36 49 21 24 57 1 87 67 72 16 
92 42 99 12 100 40 5 96 90 25 89 63 83 25 97 45 100 23 92 4 32 18 16 23 55 18 17 39 30 35 3 59 6 56 5 38 18 47 75 90 33 52 38 80 43 35 2 92 19 47 10 9 38 58 64 49 99 38 86 76 23 36 62 51 46 59 14 5 56 19 87 39 92 47 57 75 44 37 11 5 16 4 79 14 79 10 69 85 70 27 6 47 67 45 96 15 51 23 43 88 
