jobs 50
stage 8
machines 5 5 5 5 5 5 5 5 
*Pro_req*
5 4 3 4 1 4 4 1 4 2 3 2 3 2 5 1 3 5 5 2 3 1 2 3 3 2 3 4 2 1 4 4 4 1 4 4 1 3 2 1 3 3 1 5 2 3 3 1 1 1 
1 4 4 5 1 2 1 5 5 4 4 3 5 5 2 1 4 1 3 4 5 3 3 5 3 3 5 3 4 5 4 5 5 4 1 3 5 2 1 5 4 1 3 4 2 2 3 3 2 3 
3 1 3 1 1 1 2 2 1 4 1 1 1 3 1 2 4 3 4 1 1 1 1 5 2 2 2 4 1 4 5 4 1 3 1 5 1 3 2 1 3 1 4 1 2 1 5 1 4 2 
2 1 5 2 4 3 4 4 4 4 5 5 5 1 2 1 5 1 4 1 2 2 4 5 3 5 4 2 2 4 2 4 4 3 1 3 1 3 4 3 5 4 5 2 5 2 2 2 1 2 
5 4 1 5 3 4 4 3 3 2 3 2 5 1 5 4 4 4 4 1 3 4 3 4 3 1 2 1 3 5 5 1 3 2 3 1 4 1 5 5 5 1 1 5 5 4 2 1 3 1 
4 3 1 1 4 5 2 3 2 3 3 2 1 1 4 5 5 1 2 3 3 3 4 3 3 5 5 5 4 3 1 3 5 4 3 5 5 1 1 5 4 5 1 4 4 3 1 5 4 3 
3 4 5 2 1 5 5 3 4 3 2 2 4 5 3 2 2 5 5 4 5 2 3 5 4 4 5 5 4 2 4 1 3 5 1 5 1 5 5 3 4 3 5 2 3 3 4 4 3 3 
4 5 5 2 4 4 5 3 2 2 2 5 1 4 4 5 4 4 4 5 5 2 1 3 1 3 5 5 5 1 2 1 3 5 4 5 3 5 5 3 4 1 4 2 2 3 4 5 1 3 
*Pro_time*
70 65 82 63 43 48 7 6 4 11 41 11 44 35 55 60 27 1 15 56 10 93 74 78 57 91 10 67 25 95 51 96 95 4 99 51 81 87 98 18 43 33 83 89 11 96 56 78 65 68 
77 26 95 13 79 51 82 8 51 31 94 32 1 16 12 23 48 20 47 77 75 2 54 41 63 73 23 71 14 24 57 21 90 53 63 58 67 50 79 3 16 18 34 43 92 74 87 13 55 92 
73 52 43 69 68 70 42 35 35 35 71 38 78 37 2 18 73 36 67 96 90 51 50 56 25 10 69 46 70 80 21 45 12 6 83 22 33 86 56 50 17 40 27 3 10 39 89 38 52 36 
77 42 34 78 99 95 68 73 13 61 98 66 37 6 89 81 98 37 46 95 13 35 64 21 2 58 74 18 36 33 61 30 74 7 22 15 63 13 71 80 7 96 41 25 5 58 6 92 70 9 
43 19 90 51 57 50 50 65 17 12 67 17 19 91 59 58 9 58 88 85 84 82 70 55 72 97 62 86 66 99 15 38 64 64 28 98 66 90 25 92 18 78 90 33 52 91 41 36 36 94 
52 54 37 74 77 19 12 97 74 75 93 59 56 36 59 15 83 88 82 24 59 78 38 34 98 57 78 95 53 37 41 29 75 19 61 5 46 68 50 68 77 49 88 28 92 64 29 28 62 3 
50 22 46 56 71 92 18 13 21 29 30 39 30 62 63 41 22 4 28 36 74 10 93 71 76 85 30 76 75 86 95 92 6 43 66 100 70 31 50 28 65 47 32 65 75 84 84 19 37 34 
68 52 19 41 46 63 57 17 10 82 33 86 65 77 68 45 52 58 64 75 87 76 73 71 37 82 22 60 2 79 56 12 50 3 63 77 37 56 21 75 83 17 41 40 16 36 23 20 36 84 
