jobs 50
stage 8
machines 5 5 5 5 5 5 5 5 
*Pro_req*
4 2 2 5 2 5 1 1 4 5 2 5 1 4 4 2 1 4 3 2 2 5 4 1 3 4 3 5 2 4 3 1 5 3 3 1 2 2 5 3 1 2 3 3 3 5 3 3 3 1 
5 2 5 5 2 3 4 2 5 2 1 1 2 1 3 5 5 2 5 3 1 4 4 1 2 5 1 5 1 4 4 1 5 3 2 1 3 3 2 1 1 4 4 1 4 4 2 4 1 5 
3 1 5 2 5 2 1 4 1 4 1 2 5 4 5 1 1 1 2 2 4 5 1 3 1 4 1 2 5 1 2 1 1 3 5 1 3 2 2 1 4 2 3 4 5 4 3 3 4 5 
3 2 3 2 4 3 2 3 5 2 1 1 4 5 3 2 3 5 5 1 4 3 2 4 4 3 1 4 2 3 4 2 4 3 2 2 4 5 3 4 4 1 5 5 5 4 4 3 1 4 
3 2 1 4 5 1 4 2 4 2 5 4 2 2 3 1 3 3 2 2 3 3 4 1 4 1 1 5 1 4 3 4 4 2 1 2 5 4 4 2 3 1 3 3 1 4 3 2 2 5 
3 4 5 3 1 3 1 3 5 5 5 4 5 5 5 3 2 5 5 4 3 3 4 3 1 5 4 4 2 5 4 5 5 5 3 3 5 3 2 5 4 5 5 1 4 4 1 3 4 3 
1 5 4 5 1 4 5 1 5 2 2 1 3 3 4 2 2 3 5 2 4 1 1 1 4 2 1 3 5 1 4 3 4 5 5 1 2 4 2 4 5 1 3 5 3 4 2 2 5 3 
5 3 1 3 1 5 4 3 2 1 2 5 5 5 4 5 4 4 5 4 3 4 1 4 3 5 3 1 4 5 3 4 3 4 5 1 3 2 1 5 4 4 3 5 1 4 4 1 3 3 
*Pro_time*
51 16 88 66 44 52 97 69 85 51 98 12 90 99 33 26 17 30 8 90 53 48 3 99 65 100 83 100 35 18 96 48 4 69 70 50 54 18 26 37 6 9 93 85 7 44 23 63 31 94 
31 44 25 23 21 44 58 19 73 52 39 20 13 17 90 6 64 85 79 83 25 65 10 37 97 46 51 67 89 30 14 86 90 98 34 32 10 68 77 59 32 95 92 98 90 20 10 84 27 91 
14 70 28 6 11 36 33 47 62 42 84 60 59 65 3 58 80 96 85 70 59 73 7 87 87 83 65 59 14 88 42 81 3 80 53 98 88 73 42 60 19 75 1 51 14 92 20 89 44 46 
78 59 83 55 33 86 31 19 54 70 95 5 90 41 4 90 48 48 24 13 96 24 91 32 37 11 86 65 14 92 32 55 73 11 90 62 85 17 83 65 70 39 65 28 46 69 86 43 31 50 
30 18 13 19 61 77 41 6 10 13 27 74 99 9 83 69 61 71 55 84 79 99 31 82 1 49 96 100 99 65 21 81 84 33 5 57 68 90 55 87 10 12 86 77 28 8 40 15 45 39 
44 29 88 76 16 74 85 70 38 31 100 73 21 19 51 8 15 63 71 92 70 28 97 51 82 31 72 22 47 48 98 85 72 84 78 14 39 41 69 3 97 90 6 78 3 51 3 51 51 23 
65 16 40 20 48 100 72 43 48 71 62 100 35 41 7 67 41 20 37 17 98 42 3 69 47 3 65 57 29 92 91 50 6 33 7 30 76 10 48 41 93 29 15 76 59 82 96 47 97 13 
13 17 88 59 45 44 46 33 23 12 61 8 75 96 19 40 52 39 65 22 54 19 83 9 100 1 95 41 21 48 36 14 26 97 94 30 88 49 64 75 16 76 41 48 93 64 6 92 74 64 
