jobs 100
stage 5
machines 5 5 5 5 5 
*Pro_req*
1 1 2 4 4 4 5 2 4 1 1 5 1 1 4 4 2 5 1 3 2 5 1 1 2 4 4 5 5 5 5 2 5 4 4 2 3 2 5 1 4 2 4 3 3 3 5 3 1 5 1 2 1 1 3 3 2 1 3 1 4 5 2 4 2 1 1 2 5 5 5 4 5 4 2 3 2 3 4 2 3 3 2 3 5 5 2 4 5 2 2 5 3 1 1 1 2 2 2 2 
5 3 2 3 2 3 1 3 1 4 1 1 2 4 1 1 3 4 1 2 5 1 3 5 5 2 5 1 3 4 4 5 1 4 5 2 1 3 2 4 3 1 4 5 3 4 2 3 3 5 4 4 4 1 5 3 4 5 2 5 3 3 3 3 3 1 4 4 1 1 5 5 1 4 5 3 1 3 4 1 1 1 4 2 1 5 4 4 2 4 5 5 4 3 2 1 2 3 2 4 
1 3 3 3 5 4 2 1 3 4 5 1 1 1 5 4 4 4 1 1 4 1 4 3 3 5 5 4 1 1 1 1 5 4 1 2 2 5 4 5 1 2 1 4 4 1 1 3 2 1 2 5 5 2 3 2 1 4 1 3 2 5 3 1 2 4 1 5 2 5 3 2 1 5 2 4 1 3 2 1 2 5 4 4 5 3 4 5 2 3 4 1 2 4 5 3 3 5 1 5 
2 5 1 3 4 4 3 4 2 3 1 2 1 3 1 3 1 2 5 4 4 4 3 4 5 1 4 2 5 4 1 1 2 3 1 5 5 4 1 5 4 1 5 1 5 1 1 3 4 4 4 3 2 5 5 4 1 5 5 1 5 2 3 5 5 5 1 1 2 3 1 4 2 1 3 3 3 3 4 5 5 5 2 5 2 4 1 1 4 5 3 2 5 2 5 2 2 4 4 2 
1 2 5 2 1 1 4 2 2 2 3 4 3 3 1 3 5 5 5 1 2 4 4 3 3 3 5 1 4 4 3 5 4 3 5 4 2 1 2 5 3 4 2 3 4 4 1 3 1 5 4 3 5 1 2 3 2 5 2 4 5 5 5 1 4 4 1 3 1 2 2 2 5 5 3 2 5 3 5 4 5 5 2 1 4 4 5 4 1 5 5 4 3 4 1 4 5 3 4 3 
*Pro_time*
25 100 74 66 75 26 70 85 62 41 50 22 17 1 55 54 34 53 14 71 82 77 51 76 98 77 36 43 9 27 58 55 62 25 16 26 28 97 55 64 73 48 23 39 8 21 30 17 36 92 64 51 73 68 8 78 46 22 24 93 18 64 89 37 2 30 2 58 91 17 13 81 53 28 58 55 35 79 13 89 7 30 58 32 9 16 65 33 78 93 5 6 78 19 12 3 88 4 88 21 
52 30 85 56 43 64 3 3 20 77 68 5 89 55 78 51 83 69 43 88 89 60 28 25 4 43 60 37 63 93 75 22 8 23 70 64 50 83 37 50 54 98 47 9 6 81 85 69 14 43 52 62 8 1 10 68 69 17 51 13 68 52 89 6 74 77 70 4 43 16 1 29 80 96 42 5 66 68 62 92 40 93 20 57 15 42 21 18 19 70 24 81 39 17 65 89 77 33 65 85 
96 21 65 4 56 35 33 49 28 85 9 67 35 24 18 94 41 2 38 30 40 73 30 46 5 6 71 86 30 5 15 29 82 83 37 99 5 89 52 11 73 25 40 83 50 17 78 46 13 82 42 58 73 40 64 79 100 15 54 59 60 51 88 77 22 65 53 47 100 69 13 21 99 91 64 63 94 73 93 63 87 1 94 28 39 41 10 98 76 90 53 18 50 59 10 43 82 43 83 22 
20 61 90 72 68 85 6 38 33 30 71 79 51 34 89 75 71 83 13 82 54 52 48 66 70 88 18 88 42 87 95 82 20 40 70 67 81 64 99 55 4 14 26 36 81 21 75 66 97 35 65 4 40 9 8 88 56 77 96 13 52 7 51 56 6 22 42 53 7 16 74 97 94 26 19 55 12 22 48 19 72 35 88 37 41 79 28 36 47 25 15 16 97 57 35 46 89 99 94 24 
10 12 93 2 27 28 80 97 50 51 14 67 13 52 54 69 45 35 25 76 10 43 39 12 42 49 6 10 57 94 99 67 77 61 58 9 4 18 100 73 53 27 3 95 61 18 25 95 30 38 1 70 83 30 70 17 23 31 60 5 47 97 11 64 10 66 67 27 55 46 87 77 29 85 22 40 21 66 47 29 39 12 76 97 90 30 36 64 42 86 61 3 19 61 5 29 27 84 3 87 
