jobs 100
stage 5
machines 5 5 5 5 5 
*Pro_req*
3 3 4 3 2 1 5 5 5 5 3 3 4 2 5 2 5 2 3 4 4 1 5 2 2 2 4 1 1 2 4 4 5 4 2 2 5 1 2 2 5 4 4 3 5 2 3 4 3 5 3 5 1 4 1 1 2 5 3 1 1 1 1 1 4 5 2 4 1 2 2 1 4 3 4 2 5 4 4 3 1 5 2 1 4 2 3 5 1 1 3 5 2 3 2 1 1 4 5 2 
1 3 1 4 5 2 1 1 3 5 2 1 4 1 1 2 2 1 3 5 1 1 1 3 2 2 2 1 5 3 4 5 4 5 1 3 4 4 5 1 5 2 3 2 1 2 5 5 3 3 2 5 2 5 1 4 1 1 1 3 1 5 4 5 2 4 4 5 2 5 5 4 4 3 3 2 2 3 1 2 3 5 3 2 5 5 2 1 4 2 3 3 2 4 5 5 3 2 2 1 
5 4 5 4 1 4 3 4 2 4 5 3 4 4 4 4 1 4 3 3 2 3 1 4 2 1 4 5 1 4 1 3 5 5 5 2 3 2 2 4 4 1 4 3 2 1 4 2 2 1 2 1 3 1 5 2 5 2 4 5 5 1 1 3 4 4 4 2 1 5 5 5 1 5 5 3 2 2 3 1 1 1 5 5 5 4 2 2 2 3 4 4 2 1 2 4 4 2 1 5 
3 4 1 1 5 3 2 3 1 4 5 4 5 5 3 2 2 2 1 5 5 5 4 2 2 4 2 4 2 2 4 2 2 5 5 2 3 2 5 5 4 1 2 1 3 5 1 1 1 3 4 5 2 5 3 2 5 3 2 1 1 5 2 2 3 5 1 1 3 3 5 4 5 2 1 5 3 5 4 4 4 2 5 4 3 1 4 4 1 4 3 4 5 1 4 3 3 5 4 1 
3 1 1 4 5 4 2 5 3 3 3 1 1 4 2 1 1 4 1 4 4 2 3 1 4 1 4 2 3 2 3 1 2 4 2 1 3 1 1 4 5 5 2 1 2 3 5 5 1 2 1 3 5 2 2 5 4 5 5 4 4 3 4 5 2 3 1 3 2 5 5 1 4 3 4 5 4 4 1 4 4 3 4 2 5 5 3 5 3 2 2 5 2 4 3 4 5 4 5 4 
*Pro_time*
58 29 73 37 49 50 79 67 12 51 14 35 74 93 71 21 16 56 8 72 82 68 59 17 69 99 10 3 14 58 40 46 100 24 50 70 53 62 85 91 90 96 36 84 12 63 14 30 41 26 66 24 61 69 98 7 29 98 91 53 56 15 40 100 72 97 60 50 22 100 51 37 43 35 37 51 35 14 10 68 75 37 79 51 38 6 5 55 38 24 19 63 54 33 44 24 31 41 99 12 
6 70 2 48 78 76 63 31 30 29 51 47 48 61 18 36 19 48 74 63 27 72 51 29 38 99 57 76 67 97 97 16 81 87 27 40 14 60 9 57 32 26 26 10 55 61 41 88 47 54 99 18 71 64 12 60 15 84 59 66 60 69 53 98 23 15 50 16 75 80 46 100 88 16 37 8 1 41 72 36 47 11 10 59 30 29 96 95 17 96 78 40 69 86 3 78 31 30 15 79 
12 83 42 11 17 91 59 79 24 60 1 4 27 72 42 26 36 81 27 82 6 87 50 57 100 43 50 90 27 70 6 5 55 44 30 72 63 88 38 21 59 57 59 74 23 53 89 67 89 85 19 76 35 42 39 47 40 57 39 66 66 20 61 25 64 30 87 13 24 91 47 82 88 27 31 29 17 27 77 93 16 52 28 69 24 59 61 69 5 54 14 71 1 50 23 79 71 88 59 100 
78 44 48 71 2 10 67 22 11 38 12 93 96 21 85 20 23 76 2 67 52 93 48 20 11 78 75 95 45 51 47 34 24 30 18 57 13 100 80 20 86 57 63 100 6 79 15 85 90 70 31 31 76 61 95 25 100 86 19 71 60 69 38 94 42 28 84 5 71 28 31 49 20 30 47 20 24 94 72 90 48 49 86 26 45 3 87 78 15 77 55 42 32 17 62 90 75 43 21 57 
65 88 61 61 96 38 40 75 96 79 49 34 49 92 79 45 61 41 89 41 96 13 68 26 62 6 55 81 15 73 48 32 27 20 12 99 38 82 28 54 22 40 70 2 57 88 85 85 81 61 88 8 16 40 63 72 60 6 99 69 46 85 34 33 46 34 16 26 92 65 28 22 56 65 72 48 1 27 41 57 25 54 39 23 63 53 94 1 18 71 37 8 6 84 79 21 10 9 88 91 
