jobs 100
stage 5
machines 5 5 5 5 5 
*Pro_req*
4 4 4 1 2 3 2 2 3 4 4 2 2 2 1 1 2 1 1 2 4 5 2 3 1 2 2 2 5 5 3 4 4 1 1 2 4 4 5 4 3 5 5 4 4 4 4 4 4 5 2 1 2 5 1 1 1 3 2 2 2 1 3 1 3 3 2 2 1 1 2 1 2 1 5 5 3 2 4 5 4 1 5 4 5 3 1 1 4 4 5 2 1 2 4 2 2 4 2 1 
3 1 2 5 5 1 1 5 3 5 2 3 3 5 2 3 3 2 2 2 2 3 1 3 5 2 5 2 5 2 2 2 1 3 1 5 4 5 3 2 3 5 2 1 4 5 2 4 3 4 5 5 5 2 4 5 2 2 2 4 5 4 4 1 5 3 4 4 5 3 4 1 3 5 3 5 4 1 5 1 2 1 2 5 1 1 1 5 3 3 3 2 3 5 2 5 2 5 1 1 
5 4 5 3 2 2 4 2 4 5 4 5 2 2 5 4 3 5 5 2 4 4 5 2 1 4 3 2 1 1 3 4 1 2 4 4 4 4 5 3 2 4 2 1 3 3 4 2 5 1 4 1 5 3 5 1 5 1 2 1 3 2 5 3 2 2 4 1 3 4 2 2 1 1 4 5 3 5 3 2 2 1 5 4 5 1 5 3 3 2 5 3 4 5 3 5 1 5 4 2 
2 4 1 1 2 5 4 3 4 2 5 4 1 1 1 4 2 1 5 1 1 2 1 3 2 5 4 5 2 3 5 3 5 5 2 2 5 1 3 1 2 3 4 1 1 3 4 3 5 1 2 3 1 3 4 2 2 2 1 4 3 5 4 1 3 3 1 4 3 3 1 1 1 1 2 4 4 1 1 2 2 3 3 4 2 2 1 1 3 5 3 2 5 4 5 4 5 5 5 1 
4 1 5 1 4 2 5 3 4 4 1 2 1 4 2 5 4 4 2 1 5 3 3 5 4 2 4 2 4 2 4 4 2 3 4 1 1 2 5 3 3 3 3 4 5 2 3 3 5 2 4 5 1 4 2 1 1 1 5 4 3 3 3 3 5 1 5 4 4 2 4 2 4 1 3 2 3 2 3 5 2 1 2 3 2 4 1 1 3 3 3 4 2 4 4 1 4 2 1 5 
*Pro_time*
89 62 9 53 41 58 8 58 39 36 18 36 13 54 30 64 54 22 46 16 14 67 100 14 32 58 76 77 6 35 64 36 2 66 95 22 33 42 57 34 86 71 47 88 64 30 71 48 52 78 54 23 52 96 62 81 95 50 100 66 30 35 23 96 70 61 72 35 62 87 39 93 11 17 44 14 15 6 62 23 7 88 64 33 47 55 12 82 3 96 73 12 19 17 50 98 58 51 48 75 
64 44 28 38 7 35 85 9 93 69 13 41 89 79 97 6 89 7 60 49 8 60 30 62 44 80 65 62 35 11 70 3 80 49 86 9 46 9 19 75 95 34 62 68 32 96 66 33 3 30 34 66 30 21 13 49 54 32 13 45 72 70 96 87 75 95 7 5 40 52 69 95 1 53 56 98 50 28 55 19 91 42 39 51 91 54 99 93 37 64 96 40 69 34 35 4 83 1 96 32 
86 61 98 35 62 57 80 22 88 76 81 8 35 50 78 7 27 18 3 19 65 93 14 60 43 71 90 63 83 95 38 66 65 71 24 27 20 27 74 65 68 84 74 93 93 83 45 11 63 93 32 45 80 83 45 10 34 58 8 64 40 94 49 41 39 77 60 95 48 44 34 2 60 45 34 28 27 18 22 39 67 26 98 77 79 95 23 9 46 34 1 36 4 31 90 16 38 47 31 86 
37 91 8 19 41 38 92 23 60 18 59 16 62 98 42 29 11 62 96 100 60 37 53 25 91 3 94 80 34 51 2 98 65 20 34 41 60 17 32 4 33 6 28 57 10 19 9 68 29 90 79 71 14 83 36 77 83 61 85 38 50 65 65 77 17 53 60 65 91 14 41 2 57 24 15 15 79 31 95 36 92 93 93 75 50 1 57 64 54 38 41 48 97 75 59 62 29 90 75 25 
28 59 57 86 100 5 75 24 98 44 54 52 59 30 35 59 47 10 63 11 95 44 56 60 100 30 48 7 89 93 99 84 97 99 81 17 42 33 99 30 36 67 51 15 67 88 38 45 37 49 9 9 1 85 53 73 91 92 89 78 81 69 17 78 71 4 44 48 13 12 56 81 80 35 27 2 26 17 75 30 89 56 60 59 36 59 6 94 95 81 42 65 40 42 13 99 96 54 79 43 
