jobs 100
stage 5
machines 5 5 5 5 5 
*Pro_req*
1 5 4 2 1 4 2 2 4 2 4 5 1 3 2 5 4 4 2 4 2 2 4 2 3 2 2 4 5 5 4 1 3 5 5 2 4 1 1 3 5 1 3 2 3 3 2 3 4 4 3 2 2 2 4 4 1 4 1 1 3 1 4 1 3 3 3 2 1 1 4 2 5 1 5 4 5 1 2 5 3 5 5 2 3 1 1 1 4 2 5 4 5 4 3 1 1 2 1 5 
5 3 1 2 5 3 4 3 1 2 2 4 4 4 1 2 3 3 5 3 5 4 5 2 2 3 5 3 3 5 4 4 4 2 2 5 2 2 2 3 4 5 4 3 1 3 2 5 1 4 3 4 1 3 2 3 5 5 2 1 4 5 5 1 1 3 4 1 4 4 2 4 2 3 2 4 1 1 1 4 4 2 5 3 5 1 2 1 5 2 4 5 5 5 5 5 2 4 3 1 
2 2 5 1 5 1 4 5 3 2 2 4 5 2 2 1 1 2 4 4 3 5 3 4 4 2 4 1 2 3 3 5 4 1 2 3 2 2 1 5 4 2 5 2 2 2 1 2 3 3 3 5 1 2 2 1 1 2 3 1 1 4 3 2 3 1 5 2 4 4 4 4 3 3 1 5 3 4 2 5 5 1 2 5 1 1 5 4 4 4 3 5 2 4 4 2 5 1 1 2 
1 5 2 2 1 4 4 2 3 3 1 3 1 5 5 5 4 2 5 1 4 5 1 4 1 1 4 2 4 5 4 2 5 4 1 1 4 2 4 1 1 3 5 4 5 4 5 2 5 5 2 1 4 2 3 2 2 3 5 2 3 5 1 1 3 4 1 5 1 3 5 5 2 1 4 1 4 2 1 1 5 2 1 3 2 4 1 3 5 1 2 1 4 5 3 5 1 3 3 3 
4 2 4 1 5 1 2 5 1 2 3 2 5 4 3 3 2 4 4 2 3 5 1 3 3 2 2 3 1 5 3 2 2 2 3 2 5 2 3 4 4 1 4 2 3 1 5 1 1 1 2 5 3 1 1 2 3 4 4 4 4 2 4 5 3 4 1 4 5 4 1 3 5 5 5 1 1 3 2 3 5 2 3 5 3 1 3 2 4 2 2 4 5 2 3 3 3 1 4 1 
*Pro_time*
74 30 40 60 40 43 29 58 45 27 1 55 18 85 43 15 35 79 49 85 18 23 25 67 92 46 29 42 73 52 76 72 19 95 38 70 17 90 63 73 55 70 6 51 69 100 36 70 3 98 47 1 38 77 22 73 12 41 30 61 39 4 100 14 7 31 10 22 43 87 32 36 51 40 22 55 97 20 90 7 25 92 80 31 64 92 71 13 6 39 43 61 6 76 32 35 46 42 98 8 
79 48 89 83 12 69 14 67 44 66 70 67 12 19 86 56 29 62 22 15 1 87 41 56 64 11 26 34 31 23 14 71 83 9 71 79 17 69 27 99 80 74 35 57 40 54 1 80 47 41 99 73 85 22 15 89 43 51 47 14 79 37 96 56 77 35 54 19 3 6 8 1 86 98 41 56 91 39 42 36 2 94 64 3 5 100 2 13 84 46 98 43 70 62 35 30 66 100 62 40 
64 48 66 85 45 90 44 59 38 84 22 75 16 41 10 44 6 47 55 97 45 50 63 75 57 68 50 50 80 70 15 53 5 60 41 7 53 25 9 60 64 74 97 99 47 14 32 60 57 8 51 38 71 67 49 48 7 99 84 92 30 20 100 36 35 73 87 95 46 27 82 24 12 80 25 60 98 75 94 87 95 84 71 76 78 7 25 65 54 32 82 34 35 14 39 13 36 23 7 44 
33 33 7 88 40 47 47 84 98 60 71 29 80 26 94 37 11 35 75 81 17 49 66 75 50 51 29 83 34 35 55 33 53 40 54 2 27 74 38 32 47 2 19 54 66 21 54 12 68 45 64 34 99 25 64 58 58 8 92 73 2 12 31 39 72 12 56 21 78 1 94 25 43 1 24 40 51 99 65 96 68 96 12 30 57 1 55 37 40 46 19 9 5 9 2 7 49 61 68 41 
76 53 18 88 29 4 12 46 31 30 37 14 41 36 41 18 13 44 84 74 64 88 69 27 75 29 70 43 6 33 1 52 23 65 60 22 27 80 33 24 43 4 75 80 26 35 35 99 75 22 53 21 62 59 96 26 68 84 35 84 26 53 5 54 45 42 91 72 73 27 83 40 75 39 19 82 70 15 11 55 58 10 76 62 62 88 44 33 76 51 85 61 46 27 95 15 95 11 74 44 
